"ChEMBL ID";"Name";"UniProt Accessions";"Type";"Organism";"Compounds";"Activities";"Tax ID";"Species Group Flag"
"CHEMBL614493";"F460pv8/eto";"";"CELL-LINE";"";"10";"10";"";"False"
"CHEMBL613659";"Skin";"";"TISSUE";"Rattus norvegicus";"21";"122";"10116";"False"
"CHEMBL3885556";"Cyclin-dependent kinase 8/19";"P49336|Q9BWU1";"PROTEIN FAMILY";"Homo sapiens";"71";"99";"9606";"False"
"CHEMBL361";"Saccharomyces cerevisiae";"";"ORGANISM";"Saccharomyces cerevisiae";"13751";"19031";"4932";"False"
"CHEMBL3938";"Serine/threonine-protein kinase 16";"O75716";"SINGLE PROTEIN";"Homo sapiens";"730";"910";"9606";"False"
"CHEMBL4523867";"G-protein coupled receptor 143";"P51810";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL612361";"Cricetinae gen. sp.";"";"ORGANISM";"Cricetinae gen. sp.";"1263";"3197";"36483";"False"
"CHEMBL2331067";"Alkaline ceramidase 2";"Q5QJU3";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL613433";"Artery";"";"TISSUE";"Sus scrofa";"10";"19";"9823";"False"
"CHEMBL614446";"Salmonella";"";"ORGANISM";"Salmonella";"463";"623";"590";"True"
"CHEMBL613711";"SUD4";"";"CELL-LINE";"Homo sapiens";"218";"283";"9606";"False"
"CHEMBL2073671";"Solute carrier family 22 member 7";"Q5RLM2";"SINGLE PROTEIN";"Rattus norvegicus";"28";"33";"10116";"False"
"CHEMBL1946";"Melatonin receptor 1B";"P49286";"SINGLE PROTEIN";"Homo sapiens";"1174";"2166";"9606";"False"
"CHEMBL5762";"Sodium- and chloride-dependent taurine transporter";"P31641";"SINGLE PROTEIN";"Homo sapiens";"64";"65";"9606";"False"
"CHEMBL614734";"HMEC";"";"CELL-LINE";"Homo sapiens";"438";"557";"9606";"False"
"CHEMBL2111354";"Tubulin";"P02554|P02550";"PROTEIN FAMILY";"Sus scrofa";"834";"1304";"9823";"False"
"CHEMBL613506";"CFPAC-1";"";"CELL-LINE";"Homo sapiens";"292";"418";"9606";"False"
"CHEMBL3038509";"PI4KA/PI4KAP2";"P42356|A4QPH2";"PROTEIN COMPLEX";"Homo sapiens";"16";"16";"9606";"False"
"CHEMBL5471";"Beta-1 adrenergic receptor";"B0FL73";"SINGLE PROTEIN";"Cavia porcellus";"546";"895";"10141";"False"
"CHEMBL4220";"Nerve growth factor receptor Trk-A";"P35739";"SINGLE PROTEIN";"Rattus norvegicus";"21";"41";"10116";"False"
"CHEMBL612261";"Hepatoma cell line";"";"CELL-LINE";"Homo sapiens";"15";"28";"9606";"False"
"CHEMBL6027";"Segment polarity protein dishevelled homolog DVL-1";"O14640";"SINGLE PROTEIN";"Homo sapiens";"23";"63";"9606";"False"
"CHEMBL5777";"Bcl-2-like protein 11";"O43521";"SINGLE PROTEIN";"Homo sapiens";"8";"8";"9606";"False"
"CHEMBL3988581";"Thyrotropin subunit beta";"P01223";"SINGLE PROTEIN";"Bos taurus";"3";"3";"9913";"False"
"CHEMBL1075463";"HGC-27";"";"CELL-LINE";"Homo sapiens";"761";"1281";"9606";"False"
"CHEMBL4523748";"AKT1/PPP1CA";"P62136|P31749";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"7";"30";"9606";"False"
"CHEMBL612594";"HL";"";"CELL-LINE";"Homo sapiens";"93";"112";"9606";"False"
"CHEMBL2321643";"Histone-lysine N-methyltransferase SMYD3";"Q9H7B4";"SINGLE PROTEIN";"Homo sapiens";"142";"259";"9606";"False"
"CHEMBL5671";"Protein delta homolog 1";"P80370";"SINGLE PROTEIN";"Homo sapiens";"60";"64";"9606";"False"
"CHEMBL2176818";"Hepatocyte nuclear factor 6";"O08755";"SINGLE PROTEIN";"Mus musculus";"1";"1";"10090";"False"
"CHEMBL3259477";"Toll-like receptor 6";"Q9Y2C9";"SINGLE PROTEIN";"Homo sapiens";"2";"2";"9606";"False"
"CHEMBL1932911";"Histone acetyltransferase KAT5";"Q99MK2";"SINGLE PROTEIN";"Rattus norvegicus";"2";"4";"10116";"False"
"CHEMBL613829";"NCI/ADR-RES";"";"CELL-LINE";"Homo sapiens";"31323";"33435";"9606";"False"
"CHEMBL614187";"NALM-6";"";"CELL-LINE";"Homo sapiens";"445";"589";"9606";"False"
"CHEMBL3600274";"Thyrotropin-releasing hormone receptor 2";"Q9ERT1";"SINGLE PROTEIN";"Mus musculus";"33";"85";"10090";"False"
"CHEMBL614176";"MOLT-3";"";"CELL-LINE";"Homo sapiens";"462";"637";"9606";"False"
"CHEMBL4459";"L-type amino acid transporter 1";"Q01650";"SINGLE PROTEIN";"Homo sapiens";"113";"388";"9606";"False"
"CHEMBL614507";"bEND";"";"CELL-LINE";"Mus musculus";"7";"7";"10090";"False"
"CHEMBL613328";"Bovine respiratory syncytial virus";"";"ORGANISM";"Bovine respiratory syncytial virus";"1";"1";"11246";"False"
"CHEMBL2176803";"Septin-9";"Q9QZR6";"SINGLE PROTEIN";"Rattus norvegicus";"1";"1";"10116";"False"
"CHEMBL2176786";"Kalirin";"P97924";"SINGLE PROTEIN";"Rattus norvegicus";"2";"2";"10116";"False"
"CHEMBL3985";"Voltage-dependent calcium channel alpha2delta subunit";"O77773";"SINGLE PROTEIN";"Sus scrofa";"55";"57";"9823";"False"
"CHEMBL1075608";"VMRC-LCP";"";"CELL-LINE";"Homo sapiens";"11";"11";"9606";"False"
"CHEMBL4098";"Cathepsin S";"O70370";"SINGLE PROTEIN";"Mus musculus";"81";"94";"10090";"False"
"CHEMBL3544";"Orphan nuclear receptor LRH-1";"O00482";"SINGLE PROTEIN";"Homo sapiens";"371";"722";"9606";"False"
"CHEMBL614924";"SK-N-SH";"";"CELL-LINE";"Homo sapiens";"943";"1488";"9606";"False"
"CHEMBL614200";"NHDF";"";"CELL-LINE";"Homo sapiens";"824";"1159";"9606";"False"
"CHEMBL613972";"ST-KM-1";"";"CELL-LINE";"Homo sapiens";"9";"10";"9606";"False"
"CHEMBL4679";"Branched-chain-amino-acid transferase";"P54687";"SINGLE PROTEIN";"Homo sapiens";"70";"80";"9606";"False"
"CHEMBL4630716";"TOV21G";"";"CELL-LINE";"Homo sapiens";"10";"13";"9606";"False"
"CHEMBL612763";"Glomerella graminicola";"";"ORGANISM";"Glomerella graminicola";"17";"112";"31870";"False"
"CHEMBL5779";"Linker for activation of T-cells family member 1";"O43561";"SINGLE PROTEIN";"Homo sapiens";"1";"2";"9606";"False"
"CHEMBL614324";"MCF7-ADR";"";"CELL-LINE";"Homo sapiens";"48";"50";"9606";"False"
"CHEMBL4295863";"Epoxide hydrolase 4";"Q6IE26";"SINGLE PROTEIN";"Mus musculus";"3";"3";"10090";"False"
"CHEMBL614144";"RD";"";"CELL-LINE";"Homo sapiens";"915";"1201";"9606";"False"
"CHEMBL4483286";"T-ALL";"";"CELL-LINE";"";"2";"25";"";"False"
"CHEMBL1287631";"Renin";"Q6DLW5";"SINGLE PROTEIN";"Macaca mulatta";"3";"3";"9544";"False"
"CHEMBL4742298";"Cereblon/Anamorsin";"Q96SW2|Q6FI81";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL3392948";"Solute carrier family 40 member 1";"Q9NP59";"SINGLE PROTEIN";"Homo sapiens";"484";"725";"9606";"False"
"CHEMBL5399";"Pituitary adenylate cyclase-activating polypeptide type I receptor";"P41586";"SINGLE PROTEIN";"Homo sapiens";"159";"345";"9606";"False"
"CHEMBL4296534";"Pulmonary artery";"";"TISSUE";"Rattus norvegicus";"1";"4";"10116";"False"
"CHEMBL4296584";"Norovirus";"";"ORGANISM";"Norovirus";"169";"311";"142786";"False"
"CHEMBL4630736";"VHL/Histone deacetylase 6";"Q9UBN7|P40337";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"11";"41";"9606";"False"
"CHEMBL2095204";"Trypsin";"P07477|P07478|P35030";"PROTEIN FAMILY";"Homo sapiens";"1948";"2126";"9606";"False"
"CHEMBL1163110";"Insulin receptor substrate 1";"P35570";"SINGLE PROTEIN";"Rattus norvegicus";"4";"6";"10116";"False"
"CHEMBL613658";"Serum";"";"TISSUE";"Rattus norvegicus";"389";"604";"10116";"False"
"CHEMBL3509588";"Lathosterol oxidase";"O75845";"SINGLE PROTEIN";"Homo sapiens";"2";"2";"9606";"False"
"CHEMBL613596";"Thalamus";"";"TISSUE";"Mus musculus";"9";"22";"10090";"False"
"CHEMBL614303";"STSA-1 cell line";"";"CELL-LINE";"Canis lupus familiaris";"2";"2";"9615";"False"
"CHEMBL613582";"Medulla";"";"TISSUE";"Mus musculus";"1";"4";"10090";"False"
"CHEMBL4523343";"Phosphatidylserine lipase ABHD16A";"Q6MG55";"SINGLE PROTEIN";"Rattus norvegicus";"5";"5";"10116";"False"
"CHEMBL2176845";"Platelet glycoprotein 4";"Q08857";"SINGLE PROTEIN";"Mus musculus";"45";"181";"10090";"False"
"CHEMBL2404";"Estrogen receptor beta";"Q9XSB5";"SINGLE PROTEIN";"Bos taurus";"11";"11";"9913";"False"
"CHEMBL2745";"ATP-citrate synthase";"P16638";"SINGLE PROTEIN";"Rattus norvegicus";"101";"147";"10116";"False"
"CHEMBL4523244";"Aquaporin-5";"P55064";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL4464";"Acyl coenzyme A:cholesterol acyltransferase 1";"Q61263";"SINGLE PROTEIN";"Mus musculus";"250";"295";"10090";"False"
"CHEMBL1744526";"Platelet glycoprotein 4";"P16671";"SINGLE PROTEIN";"Homo sapiens";"28";"40";"9606";"False"
"CHEMBL2366081";"SCC-3";"";"CELL-LINE";"Homo sapiens";"78";"79";"9606";"False"
"CHEMBL3876";"Nuclear factor of activated T-cells cytoplasmic 1";"O95644";"SINGLE PROTEIN";"Homo sapiens";"61";"86";"9606";"False"
"CHEMBL2366242";"MDA-MB-134-VI";"";"CELL-LINE";"Homo sapiens";"76";"77";"9606";"False"
"CHEMBL4483224";"A2780/T";"";"CELL-LINE";"Homo sapiens";"92";"198";"9606";"False"
"CHEMBL5227";"Hydroxysteroid 11-beta dehydrogenase 1";"Q56D22";"SINGLE PROTEIN";"Macaca mulatta";"1";"1";"9544";"False"
"CHEMBL612447";"RPMI-7951";"";"CELL-LINE";"Homo sapiens";"374";"403";"9606";"False"
"CHEMBL4523992";"Serine/threonine-protein kinase LATS";"Q9NRM7|O95835";"PROTEIN FAMILY";"Homo sapiens";"289";"902";"9606";"False"
"CHEMBL3309000";"G-protein coupled receptor Mth";"O97148";"SINGLE PROTEIN";"Drosophila melanogaster";"8";"17";"7227";"False"
"CHEMBL3883331";"Tropomyosin alpha-3 chain/High affinity nerve growth factor receptor";"P04629|P06753";"CHIMERIC PROTEIN";"Homo sapiens";"2";"7";"9606";"False"
"CHEMBL1075029";"A1 adenosine receptor";"Q4VQ11";"SINGLE PROTEIN";"Sus scrofa";"32";"82";"9823";"False"
"CHEMBL4523286";"GRB2-associated-binding protein 1";"Q13480";"SINGLE PROTEIN";"Homo sapiens";"22";"44";"9606";"False"
"CHEMBL3713687";"Cytochrome P450 26B1";"Q9NR63";"SINGLE PROTEIN";"Homo sapiens";"24";"25";"9606";"False"
"CHEMBL2249";"Lysyl oxidase";"P28300";"SINGLE PROTEIN";"Homo sapiens";"52";"75";"9606";"False"
"CHEMBL5533";"Nuclear factor NF-kappa-B p65 subunit";"Q04206";"SINGLE PROTEIN";"Homo sapiens";"438";"623";"9606";"False"
"CHEMBL3998";"Dopamine D2 receptor";"P20288";"SINGLE PROTEIN";"Bos taurus";"433";"774";"9913";"False"
"CHEMBL5209890";"MNT-1";"";"CELL-LINE";"Homo sapiens";"2";"26";"9606";"False"
"CHEMBL2189128";"Prolyl endopeptidase-like";"Q4J6C6";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL4523570";"Hs 294T";"";"CELL-LINE";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL2366271";"BB30-HNC";"";"CELL-LINE";"Homo sapiens";"137";"139";"9606";"False"
"CHEMBL1075407";"CAL-148";"";"CELL-LINE";"Homo sapiens";"83";"93";"9606";"False"
"CHEMBL2366259";"VA-ES-BJ";"";"CELL-LINE";"Homo sapiens";"137";"139";"9606";"False"
"CHEMBL2366224";"COLO-800";"";"CELL-LINE";"Homo sapiens";"137";"139";"9606";"False"
"CHEMBL1075383";"639-V";"";"CELL-LINE";"Homo sapiens";"108";"110";"9606";"False"
"CHEMBL4523169";"Tumor necrosis factor receptor superfamily member 16";"P07174";"SINGLE PROTEIN";"Rattus norvegicus";"1";"1";"10116";"False"
"CHEMBL2366421";"Tubulin alpha 4a";"C5ISA2";"SINGLE PROTEIN";"Ovis aries";"6";"17";"9940";"False"
"CHEMBL3255";"Activating transcription factor 1";"P18846";"SINGLE PROTEIN";"Homo sapiens";"31";"31";"9606";"False"
"CHEMBL4296532";"Jejunum";"";"TISSUE";"Mesocricetus auratus";"1";"1";"10036";"False"
"CHEMBL4630715";"MUGMel1";"";"CELL-LINE";"Homo sapiens";"1";"24";"9606";"False"
"CHEMBL4630714";"MUGMel2";"";"CELL-LINE";"Homo sapiens";"5";"26";"9606";"False"
"CHEMBL4523228";"Transcription factor SOX-18";"P43680";"SINGLE PROTEIN";"Mus musculus";"42";"84";"10090";"False"
"CHEMBL615055";"Nipah virus";"";"ORGANISM";"Nipah virus";"9";"15";"121791";"False"
"CHEMBL4523145";"Perilipin-3";"O60664";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL4523653";"Androgen receptor/PELP1";"P10275|Q8IZL8";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL3369";"Neprilysin";"P07861";"SINGLE PROTEIN";"Rattus norvegicus";"455";"534";"10116";"False"
"CHEMBL614002";"Laryngeal epithelioma cell line";"";"CELL-LINE";"";"7";"35";"";"False"
"CHEMBL5203";"dUTP pyrophosphatase";"P33316";"SINGLE PROTEIN";"Homo sapiens";"359";"446";"9606";"False"
"CHEMBL614312";"X63/OMIL3 cell line";"";"CELL-LINE";"Mus musculus";"6";"6";"10090";"False"
"CHEMBL2321617";"Potassium voltage-gated channel subfamily C member 1";"P25122";"SINGLE PROTEIN";"Rattus norvegicus";"2";"2";"10116";"False"
"CHEMBL2157859";"Uncharacterized protein";"A0A1D5QZY8";"SINGLE PROTEIN";"Macaca mulatta";"1";"1";"9544";"False"
"CHEMBL2157858";"Dual specificity protein phosphatase 2";"Q05923";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL2366082";"NCI-H2081";"";"CELL-LINE";"Homo sapiens";"78";"79";"9606";"False"
"CHEMBL614263";"ACH-2 cell line";"";"CELL-LINE";"Homo sapiens";"2";"9";"9606";"False"
"CHEMBL3388";"Ryanodine receptor 2";"B0LPN4";"SINGLE PROTEIN";"Rattus norvegicus";"1";"1";"10116";"False"
"CHEMBL3286079";"Guanine nucleotide-binding protein G(q) subunit alpha";"P50148";"SINGLE PROTEIN";"Homo sapiens";"29";"33";"9606";"False"
"CHEMBL613562";"Bone";"";"TISSUE";"Mus musculus";"103";"344";"10090";"False"
"CHEMBL2189160";"Serine/threonine-protein kinase TBK1";"Q9WUN2";"SINGLE PROTEIN";"Mus musculus";"45";"45";"10090";"False"
"CHEMBL612266";"L cells";"";"CELL-LINE";"Mus musculus";"82";"98";"10090";"False"
"CHEMBL3430873";"N-alpha-acetyltransferase 16, NatA auxiliary subunit";"Q6N069";"SINGLE PROTEIN";"Homo sapiens";"";"";"9606";"False"
"CHEMBL4523712";"MCL1/Protein cereblon";"Q07820|Q96SW2";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"22";"136";"9606";"False"
"CHEMBL4295527";"G_PROTEIN_RECEP_F1_2 domain-containing protein";"A0A286XTF2";"SINGLE PROTEIN";"Cavia porcellus";"14";"14";"10141";"False"
"CHEMBL5983";"Aldo-keto reductase family 1 member B10";"O60218";"SINGLE PROTEIN";"Homo sapiens";"169";"300";"9606";"False"
"CHEMBL2366515";"Protoporphyrinogen IX oxidase";"Q9SPL6";"SINGLE PROTEIN";"Cichorium intybus";"10";"10";"13427";"False"
"CHEMBL1255167";"Axin-2";"Q9Y2T1";"SINGLE PROTEIN";"Homo sapiens";"12";"22";"9606";"False"
"CHEMBL2367150";"Cacopsylla melanoneura";"";"ORGANISM";"Cacopsylla melanoneura";"5";"60";"428564";"False"
"CHEMBL3072";"Androgen Receptor";"P15207";"SINGLE PROTEIN";"Rattus norvegicus";"2065";"3772";"10116";"False"
"CHEMBL4649922";"DNA";"";"NUCLEIC-ACID";"";"108";"202";"";"False"
"CHEMBL2366588";"Ecdysone receptor";"Q8MWR2|Q8MWR1";"PROTEIN COMPLEX";"Spodoptera frugiperda";"20";"20";"7108";"False"
"CHEMBL614219";"P388/CPA";"";"CELL-LINE";"Mus musculus";"10";"31";"10090";"False"
"CHEMBL613346";"Clavibacter michiganensis subsp. michiganensis";"";"ORGANISM";"Clavibacter michiganensis subsp. michiganensis";"1";"1";"33013";"False"
"CHEMBL2366456";"Voltage-dependent L-type calcium channel subunit alpha-1C";"O35505";"SINGLE PROTEIN";"Cavia porcellus";"186";"242";"10141";"False"
"CHEMBL612943";"Microcystis aeruginosa NIES-88";"";"ORGANISM";"Microcystis aeruginosa NIES-88";"1";"1";"449441";"False"
"CHEMBL612515";"SB-204269 binding site";"";"UNKNOWN";"";"38";"39";"";"False"
"CHEMBL5449";"Phospholipase C-beta-3";"Q01970";"SINGLE PROTEIN";"Homo sapiens";"157";"157";"9606";"False"
"CHEMBL2558";"Death-associated protein kinase 1";"P53355";"SINGLE PROTEIN";"Homo sapiens";"1009";"1655";"9606";"False"
"CHEMBL4630755";"Protein fosB/Transcription factor jun-D";"P53539|P17535";"PROTEIN COMPLEX";"Homo sapiens";"15";"16";"9606";"False"
"CHEMBL4630666";"Enterobacterales";"";"ORGANISM";"Enterobacterales";"4";"30";"91347";"False"
"CHEMBL2088";"Carboxypeptidase A1";"P15085";"SINGLE PROTEIN";"Homo sapiens";"109";"146";"9606";"False"
"CHEMBL3727";"Phospholipase C-delta-1";"P51178";"SINGLE PROTEIN";"Homo sapiens";"1";"1";"9606";"False"
"CHEMBL2096664";"Steroid 5-alpha-reductase";"P24008|P31214";"PROTEIN FAMILY";"Rattus norvegicus";"268";"312";"10116";"False"
"CHEMBL613463";"Schistocerca gregaria";"";"ORGANISM";"Schistocerca gregaria";"10";"25";"7010";"False"
"CHEMBL614350";"MH60";"";"CELL-LINE";"Mus musculus";"46";"82";"10090";"False"
"CHEMBL612747";"Flavobacterium johnsoniae";"";"ORGANISM";"Flavobacterium johnsoniae";"2";"2";"986";"False"
"CHEMBL614182";"MRC5CV1";"";"CELL-LINE";"Homo sapiens";"8";"9";"9606";"False"
"CHEMBL3301386";"CDK6/cyclin D2";"Q00534|P30279";"PROTEIN COMPLEX";"Homo sapiens";"2";"4";"9606";"False"
"CHEMBL2109243";"GABA-A receptor; benzodiazepine site";"P14867|P18507|P48169|Q99928|P34903|Q8N1C3|P47869|P31644|Q16445";"PROTEIN COMPLEX GROUP";"Homo sapiens";"1";"3";"9606";"False"
"CHEMBL3688";"Adenosine A1 receptor";"Q60612";"SINGLE PROTEIN";"Mus musculus";"131";"162";"10090";"False"
"CHEMBL3885569";"GTP-binding nuclear protein Ran/Importin subunit beta-1/Snurportin-1";"P62826|Q14974|O95149";"PROTEIN COMPLEX";"Homo sapiens";"21849";"21853";"9606";"False"
"CHEMBL3081";"Aldose reductase";"P16116";"SINGLE PROTEIN";"Bos taurus";"748";"1045";"9913";"False"
"CHEMBL2368";"Dopamine D1 receptor";"P35406";"SINGLE PROTEIN";"Carassius auratus";"46";"90";"7957";"False"
"CHEMBL613662";"Spleen";"";"TISSUE";"Rattus norvegicus";"104";"303";"10116";"False"
"CHEMBL2331054";"26S proteasome non-ATPase regulatory subunit 10";"O75832";"SINGLE PROTEIN";"Homo sapiens";"62";"86";"9606";"False"
"CHEMBL2473";"Presenilin 1";"P49768";"SINGLE PROTEIN";"Homo sapiens";"138";"302";"9606";"False"
"CHEMBL1293240";"Plectin";"Q15149";"SINGLE PROTEIN";"Homo sapiens";"153";"458";"9606";"False"
"CHEMBL1075251";"Geranylgeranyl pyrophosphate synthase";"Q12051";"SINGLE PROTEIN";"Saccharomyces cerevisiae S288c";"9";"17";"559292";"False"
"CHEMBL2366747";"Fomitopsis palustris";"";"ORGANISM";"Fomitopsis palustris";"5";"10";"186125";"False"
"CHEMBL1905";"Fibronectin receptor beta";"P05556";"SINGLE PROTEIN";"Homo sapiens";"4";"8";"9606";"False"
"CHEMBL2367282";"Lolium rigidum";"";"ORGANISM";"Lolium rigidum";"25";"323";"89674";"False"
"CHEMBL3607";"Glutamate receptor ionotropic kainate 2";"P42260";"SINGLE PROTEIN";"Rattus norvegicus";"246";"298";"10116";"False"
"CHEMBL2367096";"Eclipta prostrata";"";"ORGANISM";"Eclipta prostrata";"190";"267";"53719";"False"
"CHEMBL2073711";"Multidrug resistance-associated protein 4";"F1M3J4";"SINGLE PROTEIN";"Rattus norvegicus";"2";"3";"10116";"False"
"CHEMBL612835";"Setaria viridis";"";"ORGANISM";"Setaria viridis";"219";"435";"4556";"False"
"CHEMBL2145";"Kynurenine 3-monooxygenase";"O15229";"SINGLE PROTEIN";"Homo sapiens";"211";"373";"9606";"False"
"CHEMBL2366624";"Pythium irregulare";"";"ORGANISM";"Pythium irregulare";"4";"24";"36331";"False"
"CHEMBL2073678";"Solute carrier family 15 member 2";"Q9ES07";"SINGLE PROTEIN";"Mus musculus";"6";"6";"10090";"False"
"CHEMBL2366823";"Meloidogyne hapla";"";"ORGANISM";"Meloidogyne hapla";"3";"6";"6305";"False"
"CHEMBL1075058";"Chemoattractant receptor-homologous molecule expressed on Th2 cells";"Q56D28";"SINGLE PROTEIN";"Cavia porcellus";"44";"44";"10141";"False"
"CHEMBL2366743";"Fusarium oxysporum f. sp. niveum";"";"ORGANISM";"Fusarium oxysporum f. sp. niveum";"32";"47";"120297";"False"
"CHEMBL614684";"MLM";"";"CELL-LINE";"";"132";"136";"";"False"
"CHEMBL2366927";"Trifolium repens";"";"ORGANISM";"Trifolium repens";"12";"19";"3899";"False"
"CHEMBL3190";"Glutamate receptor ionotropic, AMPA 4";"P48058";"SINGLE PROTEIN";"Homo sapiens";"154";"256";"9606";"False"
"CHEMBL2366653";"Geranium molle";"";"ORGANISM";"Geranium molle";"1";"2";"581251";"False"
"CHEMBL3595";"Glutamate receptor ionotropic, AMPA 3";"P42263";"SINGLE PROTEIN";"Homo sapiens";"72";"109";"9606";"False"
"CHEMBL2366703";"Laodelphax striatella";"";"ORGANISM";"Laodelphax striatella";"188";"278";"195883";"False"
"CHEMBL5704";"Elongation of very long chain fatty acids protein 6";"Q9H5J4";"SINGLE PROTEIN";"Homo sapiens";"131";"140";"9606";"False"
"CHEMBL2157850";"Ubiquitin carboxyl-terminal hydrolase 7";"Q93009";"SINGLE PROTEIN";"Homo sapiens";"363";"527";"9606";"False"
"CHEMBL5390";"Suppressor of fused homolog";"Q9UMX1";"SINGLE PROTEIN";"Homo sapiens";"17";"17";"9606";"False"
"CHEMBL4296071";"Sialidase 2/3/4";"Q9JMH7|Q8BZL1|Q9JMH3";"PROTEIN FAMILY";"Mus musculus";"2";"2";"10090";"False"
"CHEMBL2198";"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase III";"Q64686";"SINGLE PROTEIN";"Rattus norvegicus";"2";"2";"10116";"False"
"CHEMBL613839";"H3396";"";"CELL-LINE";"Homo sapiens";"6";"7";"9606";"False"
"CHEMBL3217381";"1-deoxy-D-xylulose-5-phosphate synthase";"P77488";"SINGLE PROTEIN";"Escherichia coli (strain K12)";"6";"6";"83333";"False"
"CHEMBL2752";"Sodium channel protein type VIII alpha subunit";"O88420";"SINGLE PROTEIN";"Rattus norvegicus";"39";"53";"10116";"False"
"CHEMBL3108643";"Nuclear body protein SP140";"Q13342";"SINGLE PROTEIN";"Homo sapiens";"52";"54";"9606";"False"
"CHEMBL614539";"CCRF-CEM/ara-C";"";"CELL-LINE";"Homo sapiens";"2";"2";"9606";"False"
"CHEMBL3832953";"Histone acetyltransferase SAS2";"P40963";"SINGLE PROTEIN";"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)";"11";"25";"559292";"False"
"CHEMBL613292";"LAPC4";"";"CELL-LINE";"Homo sapiens";"161";"302";"9606";"False"
"CHEMBL3112380";"UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase";"Q9ZHC3";"SINGLE PROTEIN";"Streptococcus pneumoniae";"39";"39";"1313";"False"
"CHEMBL3583";"1-acylglycerol-3-phosphate O-acyltransferase alpha";"Q99943";"SINGLE PROTEIN";"Homo sapiens";"63";"63";"9606";"False"
"CHEMBL3638348";"Phosphodiesterase";"F1MPW5";"SINGLE PROTEIN";"Bos taurus";"31";"31";"9913";"False"
"CHEMBL2986";"Dopamine transporter";"P27922";"SINGLE PROTEIN";"Bos taurus";"14";"17";"9913";"False"
"CHEMBL3638345";"5-hydroxytryptamine receptor";"G3I1B6";"SINGLE PROTEIN";"Cricetulus griseus";"53";"53";"10029";"False"
"CHEMBL615001";"NIH-K";"";"CELL-LINE";"";"1";"1";"";"False"
"CHEMBL4105906";"Potassium voltage-gated channel subfamily A member 6";"P17659";"SINGLE PROTEIN";"Rattus norvegicus";"22";"27";"10116";"False"
"CHEMBL2563";"Histone deacetylase 5";"Q9UQL6";"SINGLE PROTEIN";"Homo sapiens";"708";"919";"9606";"False"
"CHEMBL1741171";"Protein RecA";"P9WHJ3";"SINGLE PROTEIN";"Mycobacterium tuberculosis";"2119";"2211";"1773";"False"
"CHEMBL3879850";"Sterol O-acyltransferase 1";"O77760";"SINGLE PROTEIN";"Chlorocebus aethiops";"28";"47";"9534";"False"
"CHEMBL612768";"Hanseniaspora guilliermondii";"";"ORGANISM";"Hanseniaspora guilliermondii";"16";"39";"56406";"False"
"CHEMBL4296400";"B16-BL6";"";"CELL-LINE";"Mus musculus";"30";"36";"10090";"False"
"CHEMBL3713395";"Secretory phospholipase A2 receptor";"Q13018";"SINGLE PROTEIN";"Homo sapiens";"2";"2";"9606";"False"
"CHEMBL1075093";"Farnesyl pyrophosphate synthase";"P05369";"SINGLE PROTEIN";"Rattus norvegicus";"15";"29";"10116";"False"
"CHEMBL2367171";"Aspergillus sydowii";"";"ORGANISM";"Aspergillus sydowii";"38";"41";"75750";"False"
"CHEMBL4523464";"Lysophosphatidic acid receptor 2";"Q9JL06";"SINGLE PROTEIN";"Mus musculus";"1";"3";"10090";"False"
"CHEMBL613798";"Alteromonas";"";"ORGANISM";"Alteromonas";"1";"1";"226";"True"
"CHEMBL4296134";"Cereblon/Cullin-4A/Bromodomain-containing protein 2";"P25440|Q96SW2|Q13619";"PROTEIN-PROTEIN INTERACTION";"Homo sapiens";"19";"31";"9606";"False"
